703673474_1_100	703673474_1_100
3473577569_104_217	3473577569_104_217
1431392114_80_182	1431392114_80_182
3346352899_121_304	3346352899_121_304
6302859143_128_300	6302859143_128_300
896103308_143_251	896103308_143_251
3384277306_296_739	3384277306_296_739
585253972_137_262	585253972_137_262
753839602_38_174	753839602_38_174
1551656791_1_137	1551656791_1_137
2571275382_539_664	2571275382_539_664
1394573381_1_344	1394573381_1_344
1382491746_1_283	1382491746_1_283
1777206319_1_263	1777206319_1_263
1282067885_192_315	1282067885_192_315
1149681063_142_257	1149681063_142_257
1026425439	1026425439
1195010949_964_1163	1195010949_964_1163
1031774856_183_283	1031774856_183_283
3794608827_1_117	3794608827_1_117
1285755007_98_197	1285755007_98_197
671139713_482_680	671139713_482_680
3289934434_126_232	3289934434_126_232
1824113044_1_124	1824113044_1_124
873398893_238_426	873398893_238_426
1091892595_1556_1772	1091892595_1556_1772
370235099_1_157	370235099_1_157
1819773776_111_386	1819773776_111_386
1578736582_138_241	1578736582_138_241
1077358637_1_155	1077358637_1_155
1417971573_1_341	1417971573_1_341
3945537751_228_328	3945537751_228_328
3624109239_101_379	3624109239_101_379
864611643_166_305	864611643_166_305
3589457998_197_389	3589457998_197_389
1595965490_1_334	1595965490_1_334
3131032208_107_277	3131032208_107_277
4633369795_267_423	4633369795_267_423
4649565875_162_342	4649565875_162_342
3494924720_62_183	3494924720_62_183
1225166599_1_153	1225166599_1_153
1312532772_213_319	1312532772_213_319
2055646199_1_148	2055646199_1_148
1394845053_1_180	1394845053_1_180
737842050_74_190	737842050_74_190
737842050_74_190	534470962_194_312
737842050_74_190	944027242_196_314
1826151158_1_131	1826151158_1_131
6439615569_197_415	6439615569_197_415
3136597617_31_149	3136597617_31_149
1157014506_27_157	1157014506_27_157
1819736407_159_342	1819736407_159_342
928887151_175_278	928887151_175_278
745701717_1_119	745701717_1_119
2682309869_71_224	2682309869_71_224
1125749285	1125749285
5819120091_1_103	5819120091_1_103
140199565_802_944	140199565_802_944
6353794335	6353794335
3385073060_135_331	3385073060_135_331
7045467588	7045467588
6915300214	6915300214
6921450315	6921450315
7038529677	7038529677
7114990044	7114990044
7083116576	7083116576
6905971064	6905971064
7022026609	7022026609
7016730779	7016730779
7076067209	7076067209
7105406907	7105406907
7053686169	7053686169
6888415769	6888415769
7135427283	7135427283
7038169151	7038169151
7090240929	7090240929
7093397130	7093397130
6991684484	6991684484
7129818783	7129818783
7047847635	7047847635
6908079744	6908079744
2803484918	2803484918
6967212483	6967212483
7011028798	7011028798
7052196804	7052196804
7104456387	7104456387
6975760148	6975760148
6974597635	6974597635
6873941195	6873941195
6992433826	6992433826
7099785516	7099785516
6973224374	6973224374
6987349799	6987349799
7054378568	7054378568
7118533177	7118533177
7089303550	7089303550
7015651787	7015651787
6873435835	6873435835
7006584258	7006584258
6909468013	6909468013
6988314919	6988314919
7121696717	7121696717
7022128521	7022128521
6945195655	6945195655
7084711161	7084711161
6922006375	6922006375
7081637396	7081637396
6970184795	6970184795
7068636543	7068636543
7008209304	7008209304
6964499042	6964499042
7065971157	7065971157
6981732979	6981732979
7024441180	7024441180
6897091259	6897091259
7066006743	7066006743
7012563360	7012563360
7028716191	7028716191
6962371078	6962371078
6957075293	6957075293
6917735642	6917735642
7064524639	7064524639
6917105119	6917105119
6960192261	6960192261
7102015780	7102015780
6931263270	6931263270
6957725242	6957725242
6885684002	6885684002
7079478612	7079478612
6878877438	6878877438
6979360997	6979360997
6955180079	6955180079
7051764507	7051764507
6908813139	6908813139
7096654940	7096654940
7032387782	7032387782
6922981610	6922981610
7122120413	7122120413
6923133310	6923133310
1853620129	1853620129
1853484048	1853484048
6927118159	6927118159
6985413461	6985413461
6929389181	6929389181
6931392948	6931392948
6908219720	6908219720
2804976503	2804976503
6896150529	6896150529
204431678	204431678
3545411703	3545411703
5759756467	5759756467
1333392441	1333392441
1807846261	1807846261
728169299	728169299
6160659917	6160659917
1433075045	1433075045
1307404169	1307404169
835769161	835769161
2713316648	2713316648
3580502361	3580502361
383277708_41_182	383277708_41_182
5839187157_700_905	5839187157_700_905
1573199_1_273	1573199_1_273
3524591497_1_111	3524591497_1_111
6152179845_147_251	6152179845_147_251
892640933_289_560	892640933_289_560
551942360_328_534	551942360_328_534
1387261032_1_178	1387261032_1_178
2514978765_1_118	2514978765_1_118
575564420_67_237	575564420_67_237
1389080352_760_1172	1389080352_760_1172
283898115_1_108	283898115_1_108
6485664145_346_461	6485664145_346_461
1148740954_193_352	1148740954_193_352
1793708449_84_239	1793708449_84_239
2700515725_1_120	2700515725_1_120
3317043416_1_169	3317043416_1_169
218113898_1_479	218113898_1_479
2672111900_275_395	2672111900_275_395
1459477305_236_627	1459477305_236_627
2627793430_1_113	2627793430_1_113
2830916342_1_101	2830916342_1_101
1164064346_112_305	1164064346_112_305
2771114198_753_1043	2771114198_753_1043
1328004320_66_170	1328004320_66_170
1626206824_1_297	1626206824_1_297
6378401229_1_127	6378401229_1_127
721042373_1_187	721042373_1_187
5915948913_81_347	5915948913_81_347
2003408265_1_127	2003408265_1_127
1286508570_1_121	1286508570_1_121
824275013_3022_3756	824275013_3022_3756
3149899138_1_100	3149899138_1_100
849561641_1_125	849561641_1_125
4471119317_81_495	4471119317_81_495
6330773095_93_216	6330773095_93_216
2401755810_1_115	2401755810_1_115
2640857083_1_224	2640857083_1_224
2390894195_1_159	2390894195_1_159
2518522040_155_257	2518522040_155_257
894071366_1_202	894071366_1_202
4528482531_560_671	4528482531_560_671
